domain_name,label,Dimension 1,Dimension 2
1,1,-18.53679811,-20.51172681
1,1,-25.60968143,0.698736095
1,1,4.702675663,7.768890397
1,1,12.78597089,8.273901418
1,1,30.97338514,-2.331330035
1,1,35.01503275,-4.856385143
1,1,-6.917061222,16.35407776
1,1,-16.01076835,0.698736095
1,1,-17.02118025,-13.44157251
1,1,-3.380619561,-5.866407186
1,1,-17.02118025,-15.4616166
1,1,10.25994113,5.243835289
1,1,-2.87541361,0.698736095
1,1,7.22870542,8.273901418
1,1,6.723499469,19.38414389
1,1,17.33282445,-4.351374121
1,1,-7.422267174,-17.48166068
1,1,-22.07323977,-4.856385143
1,1,15.8172066,5.748846311
1,1,-19.04200406,-2.331330035
1,1,19.85885421,13.82902266
1,1,36.02544466,-8.391462294
1,1,-7.422267174,2.213769159
1,1,11.77555898,-11.42152842
1,1,12.28076494,13.32401163
1,1,-7.422267174,-2.836341057
1,1,0.155822099,19.88915492
1,1,0.155822099,-2.331330035
1,1,-3.885825513,14.33403368
1,1,13.79638279,22.91922104
1,1,-15.00035645,-3.8463631
1,1,8.744323275,6.253857332
1,1,-11.96912074,-12.93656149
1,1,6.723499469,-3.341352078
1,1,-12.47432669,-32.12698031
1,1,-4.391031465,9.283923462
1,1,13.79638279,-1.321307992
1,1,16.8276185,2.213769159
1,1,18.84844231,6.758868354
1,1,-11.46391479,-8.391462294
1,1,9.249529227,23.42423207
1,1,3.187057808,-6.371418208
1,1,-3.380619561,-0.311285949
1,1,-12.47432669,4.738824267
1,1,5.207881614,23.42423207
1,1,26.93173753,-5.866407186
1,1,-14.49515049,-3.341352078
1,1,-13.48473859,-10.9165174
1,1,9.249529227,-12.93656149
1,1,4.197469711,23.42423207
1,1,-2.370207658,-14.45159455
1,1,5.713087566,-17.9866717
1,1,-15.5055624,-19.50170477
1,1,2.176645905,19.88915492
1,1,7.22870542,11.30396755
1,1,3.69226376,-9.401484337
1,1,5.713087566,14.33403368
1,1,-16.01076835,-20.00671579
1,1,29.96297324,0.698736095
1,1,-26.62009333,7.263879375
1,1,-6.917061222,6.758868354
1,1,8.744323275,1.203747116
1,1,6.723499469,-7.886451272
1,1,30.46817919,-2.836341057
1,1,-8.937885028,-1.826319013
1,1,5.713087566,15.84906674
1,1,1.671439954,-10.9165174
1,1,-9.44309098,-15.96662762
1,1,-8.937885028,-12.43155047
1,1,-14.49515049,-12.43155047
1,1,1.671439954,7.768890397
1,1,0.155822099,-20.51172681
1,1,6.218293517,3.223791203
1,1,23.90050182,-5.866407186
1,1,15.8172066,3.728802224
1,1,11.27035303,4.738824267
1,1,-8.432679077,7.768890397
1,1,15.8172066,14.8390447
1,1,19.85885421,11.80897857
1,1,-3.885825513,7.263879375
1,1,-8.937885028,1.203747116
1,1,-10.95870883,-31.11695827
1,1,-12.97953264,14.33403368
1,1,3.69226376,6.758868354
1,1,21.37447206,-3.341352078
1,1,-2.87541361,12.81900061
1,1,-5.906649319,14.33403368
1,1,15.31200064,-2.331330035
1,1,-18.03159216,1.203747116
1,1,-1.865001707,16.35407776
1,1,-3.885825513,16.35407776
1,1,4.702675663,5.748846311
1,1,11.27035303,2.718780181
1,1,7.733911372,20.39416594
1,1,-12.47432669,-5.866407186
1,1,3.187057808,-13.44157251
1,1,-20.55762191,-8.391462294
1,1,-21.56803382,9.283923462
1,1,-6.411855271,-9.401484337
1,1,29.96297324,-0.311285949
1,1,6.218293517,0.698736095
1,1,5.713087566,-16.47163864
1,1,2.681851857,-8.391462294
1,1,3.187057808,-20.51172681
1,1,13.29117684,19.38414389
1,1,-0.349383852,6.253857332
1,1,-9.948296931,-35.15704644
1,1,-24.59926953,-1.321307992
1,1,-6.411855271,-29.09691418
1,1,-2.370207658,12.81900061
1,1,5.713087566,12.31398959
1,1,11.27035303,11.30396755
1,1,16.32241255,11.80897857
1,1,18.84844231,13.32401163
1,1,0.661028051,19.38414389
1,1,32.489003,-8.391462294
1,1,7.733911372,4.233813246
1,1,3.69226376,-11.92653945
1,1,7.22870542,2.718780181
1,1,-4.391031465,-0.311285949
1,1,14.80679469,-9.906495359
1,1,9.249529227,18.87913287
1,1,30.46817919,-1.826319013
1,1,13.29117684,-6.371418208
1,1,7.22870542,19.38414389
1,1,-8.937885028,1.708758138
1,1,35.52023871,-5.361396164
1,1,-0.349383852,-21.01673783
1,1,-0.854589804,15.84906674
1,1,11.77555898,5.748846311
1,1,-10.95870883,-1.321307992
1,1,4.702675663,6.253857332
1,1,8.744323275,7.768890397
1,1,-1.359795755,12.31398959
1,1,-11.96912074,-17.48166068
1,1,-7.422267174,7.768890397
1,1,14.80679469,-2.836341057
1,1,30.97338514,-5.361396164
1,1,-3.885825513,0.193725073
1,1,17.33282445,13.82902266
1,1,18.34323635,4.233813246
1,1,-13.48473859,-7.886451272
1,1,-4.391031465,-9.401484337
1,1,-3.380619561,-3.341352078
1,1,-0.854589804,-9.906495359
1,1,16.32241255,11.30396755
1,1,-4.391031465,-12.43155047
1,1,-14.49515049,0.698736095
1,1,-7.422267174,0.698736095
1,1,-22.57844572,-8.896473316
1,1,3.187057808,-8.391462294
1,1,-5.906649319,8.273901418
1,1,25.41611968,5.748846311
1,1,-15.00035645,9.788934483
1,1,9.249529227,18.37412185
1,1,19.35364826,-9.401484337
1,1,17.33282445,11.30396755
1,1,9.754735178,-12.93656149
1,1,14.80679469,14.33403368
1,1,9.754735178,-11.42152842
1,1,13.79638279,23.42423207
1,1,-16.5159743,2.213769159
1,1,5.713087566,19.88915492
1,1,21.87967801,13.32401163
1,1,-13.48473859,-2.836341057
1,1,2.176645905,-12.93656149
1,1,13.79638279,-0.81629697
1,1,-7.422267174,-10.41150638
1,1,-5.401443368,-29.6019252
1,1,13.79638279,-1.826319013
1,1,18.84844231,20.89917696
1,1,-22.07323977,8.77891244
1,1,16.32241255,-4.351374121
1,1,-2.370207658,-13.44157251
1,1,-7.927473125,-20.51172681
1,1,9.754735178,17.86911083
1,1,9.249529227,-11.42152842
1,1,5.207881614,-13.94658353
1,1,1.166234002,-17.9866717
1,1,22.38488397,-3.341352078
1,1,12.28076494,21.909199
1,1,-2.370207658,10.79895653
1,1,-14.49515049,-18.99669375
1,1,-21.06282786,8.273901418
1,1,21.87967801,9.283923462
1,1,-11.96912074,-8.896473316
1,1,13.79638279,6.253857332
1,1,24.91091372,5.243835289
1,1,-6.917061222,-2.331330035
1,1,15.31200064,-6.371418208
1,1,-12.47432669,-16.97664966
1,1,4.702675663,-6.876429229
1,1,-28.13571119,-6.371418208
1,1,-0.349383852,-6.371418208
1,1,-5.401443368,-2.331330035
1,1,27.43694348,-9.401484337
1,1,0.155822099,-3.8463631
1,1,34.00462085,-7.381440251
1,1,35.52023871,-3.341352078
1,1,16.8276185,-4.351374121
1,1,8.744323275,16.35407776
1,1,-1.865001707,-6.876429229
1,1,-6.917061222,-3.8463631
1,1,-10.45350288,-33.64201337
1,1,18.34323635,0.698736095
1,1,0.661028051,-19.50170477
1,1,-5.906649319,12.31398959
1,1,-8.937885028,-30.61194724
1,1,-9.44309098,-5.361396164
1,1,-3.380619561,17.86911083
1,1,31.98379704,-7.381440251
1,1,-1.865001707,8.77891244
1,1,-0.854589804,6.758868354
1,1,-10.45350288,-15.96662762
1,1,-17.02118025,10.2939455
1,1,31.98379704,-0.311285949
1,1,-2.370207658,17.36409981
1,1,-9.948296931,-33.13700235
1,1,-5.401443368,12.31398959
1,1,-6.917061222,-9.906495359
1,1,-10.45350288,-3.341352078
1,1,-28.64091714,-3.341352078
1,1,2.176645905,-5.866407186
1,1,11.77555898,1.708758138
1,1,-4.896237416,19.88915492
1,1,-8.432679077,7.263879375
1,1,6.218293517,9.788934483
1,1,3.69226376,-14.45159455
1,1,14.80679469,19.88915492
1,1,2.176645905,2.718780181
1,1,6.723499469,-16.47163864
1,1,-26.11488738,6.758868354
1,1,11.77555898,13.82902266
1,1,-8.432679077,15.34405572
1,1,20.86926611,12.31398959
1,1,-6.411855271,15.34405572
1,1,17.33282445,-3.341352078
1,1,10.76514708,5.748846311
1,1,19.35364826,18.87913287
1,1,13.79638279,17.36409981
1,1,16.8276185,3.728802224
1,1,-3.380619561,-12.43155047
1,1,-12.47432669,-9.906495359
1,1,-8.937885028,11.30396755
1,1,1.671439954,3.223791203
1,1,-25.10447548,-1.826319013
1,1,24.40570777,10.2939455
1,1,19.35364826,-7.381440251
1,1,9.754735178,10.79895653
1,1,1.671439954,-6.371418208
1,1,38.04626846,-7.886451272
1,1,7.733911372,-2.836341057
1,1,19.35364826,18.37412185
1,1,-3.380619561,23.92924309
1,1,14.80679469,-8.391462294
1,1,-15.5055624,4.738824267
1,1,12.28076494,12.81900061
1,1,-8.432679077,14.33403368
1,1,-18.03159216,10.2939455
1,1,-6.917061222,17.86911083
1,1,21.87967801,4.233813246
1,1,-18.53679811,4.738824267
1,1,36.53065061,-7.886451272
1,1,20.36406016,0.193725073
1,1,-2.87541361,-5.866407186
1,1,-17.02118025,-20.51172681
1,1,-16.01076835,5.748846311
1,1,8.239117323,12.81900061
1,1,0.155822099,12.31398959
1,1,-11.46391479,10.79895653
1,1,2.176645905,11.80897857
1,1,14.30158874,-0.311285949
1,1,-6.411855271,-4.856385143
1,1,-3.885825513,2.213769159
1,1,10.76514708,15.34405572
1,1,-0.349383852,-2.836341057
1,1,3.187057808,9.283923462
1,1,4.197469711,22.91922104
1,1,6.723499469,-2.836341057
1,1,-7.927473125,-16.47163864
1,1,9.249529227,8.273901418
1,1,-21.56803382,-6.371418208
1,1,15.8172066,5.243835289
1,1,14.30158874,11.30396755
1,1,-10.45350288,-0.311285949
1,1,-11.46391479,-14.95660557
1,1,-8.432679077,-16.97664966
1,1,17.8380304,-7.381440251
1,1,-15.00035645,13.82902266
1,1,-10.45350288,-34.65203542
1,1,3.187057808,-12.43155047
1,1,15.31200064,12.31398959
1,1,18.34323635,20.39416594
1,1,14.30158874,12.31398959
1,1,16.8276185,4.233813246
1,1,-20.55762191,3.728802224
1,1,-20.05241596,-3.341352078
1,1,27.94214943,-12.43155047
1,1,4.197469711,-18.99669375
1,1,-21.56803382,8.77891244
1,1,5.207881614,2.213769159
1,1,-2.370207658,-8.896473316
1,1,-0.854589804,-13.44157251
1,1,-0.854589804,8.273901418
1,1,-5.401443368,-18.49168273
1,1,-7.422267174,3.223791203
1,1,15.31200064,0.193725073
1,1,8.744323275,-0.311285949
1,1,18.34323635,0.193725073
1,1,-13.48473859,-16.47163864
1,1,8.239117323,11.30396755
1,1,-8.937885028,-3.341352078
1,1,-4.391031465,14.33403368
1,1,-16.5159743,4.233813246
1,1,30.46817919,-0.81629697
1,1,-8.432679077,-21.52174886
1,1,9.754735178,13.32401163
1,1,21.37447206,6.758868354
1,1,-7.422267174,15.84906674
1,1,10.76514708,12.31398959
1,1,-10.95870883,-13.94658353
1,1,-6.917061222,-2.836341057
1,1,-0.854589804,-16.47163864
1,1,-0.349383852,-18.49168273
1,1,-6.411855271,-6.371418208
1,1,0.155822099,-10.9165174
1,1,-9.44309098,0.193725073
1,1,-28.64091714,-2.836341057
1,1,21.37447206,10.79895653
1,1,-18.53679811,-14.95660557
1,1,7.22870542,-3.8463631
1,1,17.8380304,-1.321307992
1,1,-9.948296931,-5.866407186
1,1,8.744323275,0.193725073
1,1,8.239117323,18.37412185
1,1,37.54106251,-7.381440251
1,1,-18.53679811,3.728802224
1,1,17.8380304,1.708758138
1,1,-13.98994454,-8.896473316
1,1,0.661028051,0.193725073
1,1,-1.865001707,-3.341352078
1,1,7.22870542,-2.331330035
1,1,-1.359795755,5.748846311
1,1,-16.5159743,1.708758138
1,1,8.239117323,-5.866407186
1,1,11.77555898,3.728802224
1,1,1.166234002,20.39416594
1,1,17.33282445,-10.9165174
1,1,17.8380304,17.86911083
1,1,-4.896237416,-16.47163864
1,1,-6.917061222,-12.93656149
1,1,5.207881614,21.40418798
1,1,11.77555898,6.253857332
1,1,12.28076494,-1.826319013
1,1,-13.48473859,0.698736095
1,1,-9.44309098,-3.341352078
1,1,16.8276185,12.31398959
1,1,-29.14612309,-3.8463631
1,1,6.218293517,16.35407776
1,1,1.166234002,-14.95660557
1,1,26.93173753,-1.321307992
1,1,16.32241255,15.84906674
1,1,-8.937885028,13.32401163
1,1,38.04626846,-4.856385143
1,1,7.733911372,-9.906495359
1,1,11.77555898,8.77891244
1,1,-17.5263862,-18.99669375
1,1,-27.12529928,-4.856385143
1,1,-4.391031465,5.748846311
1,1,-26.62009333,-2.836341057
1,1,-7.927473125,-4.351374121
1,1,-8.937885028,-17.9866717
1,1,3.69226376,23.92924309
1,1,-11.46391479,-12.43155047
1,1,-15.5055624,5.243835289
1,1,13.29117684,-3.8463631
1,1,1.166234002,-8.896473316
1,1,-5.401443368,1.203747116
1,1,10.76514708,-8.391462294
1,1,-26.11488738,-0.311285949
1,1,3.69226376,-8.391462294
1,1,12.28076494,2.213769159
1,1,8.239117323,-7.381440251
1,1,8.744323275,0.698736095
1,1,10.76514708,11.30396755
1,1,8.744323275,14.8390447
1,1,18.84844231,-9.906495359
1,1,2.176645905,-21.01673783
1,1,-0.349383852,-10.9165174
1,1,-1.865001707,-16.97664966
1,1,20.86926611,14.8390447
1,1,8.239117323,19.88915492
1,1,2.681851857,-20.51172681
1,1,21.87967801,-4.351374121
1,1,18.34323635,16.35407776
1,1,16.32241255,2.213769159
1,1,19.35364826,11.80897857
1,1,5.207881614,-15.4616166
1,1,-9.44309098,-0.81629697
1,1,8.744323275,5.748846311
1,1,-7.927473125,-14.45159455
1,1,6.218293517,18.87913287
1,1,-14.49515049,1.708758138
1,1,8.744323275,-7.381440251
1,1,17.33282445,-2.836341057
1,1,27.43694348,-12.93656149
1,1,-13.98994454,1.708758138
1,1,14.30158874,13.82902266
1,1,-17.02118025,-14.95660557
1,1,-8.432679077,-3.341352078
1,1,7.733911372,17.86911083
1,1,-19.54721001,-6.371418208
1,1,-19.54721001,-3.341352078
1,1,7.22870542,-7.886451272
1,1,37.54106251,-6.876429229
1,1,-14.49515049,14.33403368
1,1,-11.96912074,10.79895653
1,1,-6.411855271,15.84906674
1,1,21.37447206,12.31398959
1,1,19.35364826,4.233813246
1,1,0.661028051,10.79895653
1,1,-20.55762191,-7.886451272
1,1,-9.44309098,8.273901418
1,1,-5.401443368,-7.886451272
1,1,6.218293517,5.748846311
1,1,-4.391031465,2.718780181
1,1,-0.349383852,10.79895653
1,1,-13.98994454,-10.9165174
1,1,4.702675663,11.80897857
1,1,12.28076494,19.38414389
1,1,-0.349383852,-11.92653945
1,1,-7.422267174,-29.09691418
1,1,24.40570777,-7.886451272
1,1,23.90050182,8.273901418
1,1,28.44735538,-0.311285949
1,1,-10.45350288,-17.48166068
1,1,-8.432679077,-0.311285949
1,1,-1.359795755,15.34405572
1,1,-19.04200406,1.708758138
1,1,10.76514708,7.263879375
1,1,36.53065061,-4.856385143
1,1,-13.48473859,-3.8463631
1,1,-0.349383852,15.84906674
1,1,-5.401443368,14.8390447
1,1,35.52023871,-7.886451272
1,1,12.28076494,6.253857332
1,1,0.155822099,-18.99669375
1,1,-3.380619561,3.223791203
1,1,-12.97953264,13.32401163
1,1,-20.55762191,-4.351374121
1,1,13.79638279,20.39416594
1,1,11.77555898,23.92924309
1,1,7.733911372,13.82902266
1,1,26.42653158,5.243835289
1,1,14.80679469,4.738824267
1,1,6.723499469,6.253857332
1,1,28.44735538,-1.321307992
1,1,-6.917061222,15.84906674
1,1,6.218293517,15.84906674
1,1,13.29117684,19.88915492
1,1,2.681851857,16.35407776
1,1,-3.380619561,-8.391462294
1,1,-11.46391479,-10.41150638
1,1,29.96297324,-6.371418208
1,1,-10.95870883,-16.47163864
1,1,-15.5055624,-20.00671579
1,1,-3.885825513,23.92924309
1,1,-19.54721001,8.77891244
1,1,-10.95870883,-1.826319013
1,1,-1.359795755,-9.401484337
1,1,-22.57844572,11.30396755
1,1,18.84844231,12.81900061
1,1,-8.937885028,-35.15704644
1,1,-20.05241596,8.273901418
1,1,-17.5263862,2.718780181
1,1,-13.48473859,-14.45159455
1,1,-4.391031465,-2.836341057
1,1,16.32241255,6.758868354
1,1,-14.49515049,-2.836341057
1,1,26.42653158,-1.321307992
1,1,-3.885825513,10.79895653
1,1,-3.380619561,21.909199
1,1,8.239117323,9.283923462
1,1,-11.96912074,3.728802224
1,1,14.30158874,2.213769159
1,1,7.22870542,3.728802224
1,1,-8.432679077,-20.00671579
1,1,-9.948296931,-9.401484337
1,1,10.76514708,-0.311285949
1,1,14.80679469,-5.361396164
1,1,8.239117323,4.233813246
1,1,-7.927473125,-2.836341057
1,1,-9.948296931,-16.47163864
1,1,-6.411855271,16.85908879
1,1,-4.391031465,23.42423207
1,1,31.47859109,-4.351374121
1,1,-9.44309098,-10.9165174
1,1,17.8380304,5.748846311
1,1,2.176645905,9.788934483
1,1,8.239117323,22.41421002
1,1,16.32241255,-2.331330035
1,1,-18.53679811,-18.99669375
1,1,2.681851857,-5.866407186
1,1,9.754735178,5.748846311
1,1,7.22870542,13.82902266
1,1,-18.53679811,11.80897857
1,1,24.40570777,9.283923462
1,1,-0.854589804,-8.896473316
1,1,7.22870542,-7.381440251
1,1,-18.03159216,11.30396755
1,1,-5.906649319,13.82902266
1,1,-8.937885028,-7.381440251
1,1,18.34323635,10.79895653
1,1,-9.948296931,6.253857332
1,1,4.197469711,-16.47163864
1,1,-23.08365167,-7.886451272
1,1,-24.59926953,-0.81629697
1,1,-11.96912074,-15.4616166
1,1,29.45776729,-3.341352078
1,1,-8.937885028,17.86911083
1,1,5.207881614,15.84906674
1,1,-17.02118025,-2.836341057
1,1,7.733911372,12.81900061
1,1,11.27035303,-0.311285949
1,1,21.87967801,6.253857332
1,1,-22.57844572,-7.381440251
1,1,1.166234002,-18.49168273
1,1,12.78597089,16.35407776
1,1,9.249529227,21.40418798
1,1,-5.906649319,-17.48166068
1,1,-6.917061222,-22.02675988
1,1,34.00462085,-9.401484337
1,1,-10.95870883,-34.65203542
1,1,-3.380619561,22.91922104
1,1,5.713087566,20.39416594
1,1,-2.87541361,11.30396755
1,1,4.197469711,-7.381440251
1,1,-7.927473125,-6.371418208
1,1,17.33282445,-6.371418208
1,1,9.249529227,-6.876429229
1,1,-4.391031465,-14.45159455
1,1,26.42653158,6.758868354
1,1,7.733911372,4.738824267
1,1,16.32241255,18.87913287
1,1,-22.57844572,5.243835289
1,1,-18.53679811,11.30396755
1,1,1.671439954,1.203747116
1,1,-5.401443368,-12.93656149
1,1,27.94214943,-7.381440251
1,1,-23.58885762,-0.81629697
1,1,-13.98994454,-4.351374121
1,1,-15.5055624,-4.351374121
1,1,15.8172066,21.909199
1,1,17.33282445,3.728802224
1,1,-18.03159216,9.283923462
1,1,5.207881614,-7.381440251
1,1,24.91091372,10.2939455
1,1,21.87967801,10.79895653
1,1,-0.854589804,1.708758138
1,1,37.03585656,-7.886451272
1,1,1.671439954,-16.47163864
1,1,-11.46391479,-6.876429229
1,1,-9.44309098,-8.391462294
1,1,-1.865001707,-2.836341057
1,1,-20.55762191,-3.8463631
1,1,26.42653158,5.748846311
1,1,9.754735178,19.88915492
1,1,-17.5263862,-0.311285949
1,1,17.33282445,-10.41150638
1,1,18.84844231,-10.41150638
1,1,-5.906649319,-2.331330035
1,1,5.713087566,-0.81629697
1,1,11.77555898,22.91922104
1,1,-3.380619561,22.41421002
1,1,6.218293517,20.89917696
1,1,-1.359795755,17.86911083
1,1,20.86926611,16.85908879
1,1,17.8380304,9.788934483
1,1,0.155822099,-21.01673783
1,1,5.207881614,-1.321307992
1,1,-2.87541361,10.79895653
1,1,7.733911372,-10.41150638
1,1,-18.03159216,4.233813246
1,1,-13.98994454,-5.866407186
1,1,9.249529227,15.84906674
1,1,-6.917061222,13.32401163
1,1,-15.00035645,-4.351374121
1,1,-13.48473859,-2.331330035
1,1,-11.46391479,-32.63199133
1,1,-4.391031465,22.91922104
1,1,17.33282445,10.2939455
1,1,10.25994113,1.203747116
1,1,5.713087566,17.86911083
1,1,4.702675663,-3.341352078
1,1,-16.01076835,7.263879375
1,1,-4.391031465,11.80897857
1,1,5.207881614,17.36409981
1,1,1.166234002,13.82902266
1,1,-7.422267174,-16.97664966
1,1,23.90050182,5.748846311
1,1,12.28076494,17.36409981
1,1,-4.896237416,12.31398959
1,1,-6.917061222,16.85908879
1,1,1.166234002,3.223791203
1,1,14.80679469,8.77891244
1,1,16.8276185,-4.856385143
1,1,-7.422267174,-0.81629697
1,1,-5.906649319,14.8390447
1,1,-21.06282786,-7.381440251
1,1,12.28076494,11.30396755
1,1,0.155822099,-15.4616166
1,1,-17.5263862,-19.50170477
1,1,12.28076494,20.39416594
1,1,-8.937885028,10.79895653
1,1,27.43694348,-4.351374121
1,1,1.671439954,15.84906674
1,1,22.89008992,8.273901418
1,1,-24.59926953,8.77891244
1,1,29.45776729,0.193725073
1,1,-0.349383852,8.77891244
1,1,2.176645905,-13.94658353
1,1,-9.948296931,-34.1470244
1,1,18.84844231,4.233813246
1,1,-10.45350288,-4.856385143
1,1,12.78597089,-6.876429229
1,1,-9.44309098,-4.351374121
1,1,20.86926611,-0.311285949
1,1,6.218293517,22.41421002
1,1,5.207881614,11.30396755
1,1,27.43694348,-0.311285949
1,1,19.85885421,-6.876429229
1,1,0.661028051,18.37412185
1,1,-7.422267174,-15.4616166
1,1,-11.46391479,-9.401484337
1,1,32.99420895,-6.876429229
1,1,-17.5263862,-9.401484337
1,1,-1.359795755,-1.321307992
1,1,17.33282445,10.79895653
1,1,7.733911372,7.263879375
1,1,-24.59926953,7.263879375
1,1,1.671439954,-15.4616166
1,1,-27.12529928,-6.876429229
1,1,5.713087566,-6.371418208
1,1,19.85885421,10.79895653
1,1,-7.927473125,11.80897857
1,1,19.35364826,10.79895653
1,1,-13.98994454,-6.371418208
1,1,-9.948296931,10.79895653
